幫一東上    ,poungq     ,puŋʔ    ,琫      ,幫 ,一    ,東 ,上
幫一東入    ,pouk       ,puk     ,卜      ,幫 ,一    ,東 ,入
滂一東入    ,phouk      ,pʰuk    ,扑      ,滂 ,一    ,東 ,入
並一東平    ,boung      ,buŋ     ,蓬      ,並 ,一    ,東 ,平
並一東上    ,boungq     ,buŋʔ    ,菶      ,並 ,一    ,東 ,上
並一東入    ,bouk       ,buk     ,暴      ,並 ,一    ,東 ,入
明一東平    ,moung      ,muŋ     ,蒙      ,明 ,一    ,東 ,平
明一東上    ,moungq     ,muŋʔ    ,蠓      ,明 ,一    ,東 ,上
明一東去    ,moungh     ,muŋh    ,𢄐      ,明 ,一    ,東 ,去
明一東入    ,mouk       ,muk     ,木      ,明 ,一    ,東 ,入
端一東平    ,toung      ,tuŋ     ,東      ,端 ,一    ,東 ,平
端一東上    ,toungq     ,tuŋʔ    ,董      ,端 ,一    ,東 ,上
端一東去    ,toungh     ,tuŋh    ,涷      ,端 ,一    ,東 ,去
端一東入    ,touk       ,tuk     ,豰      ,端 ,一    ,東 ,入
透一東平    ,thoung     ,tʰuŋ    ,通      ,透 ,一    ,東 ,平
透一東上    ,thoungq    ,tʰuŋʔ   ,侗      ,透 ,一    ,東 ,上
透一東去    ,thoungh    ,tʰuŋh   ,痛      ,透 ,一    ,東 ,去
透一東入    ,thouk      ,tʰuk    ,禿      ,透 ,一    ,東 ,入
定一東平    ,doung      ,duŋ     ,同      ,定 ,一    ,東 ,平
定一東上    ,doungq     ,duŋʔ    ,動      ,定 ,一    ,東 ,上
定一東去    ,doungh     ,duŋh    ,洞      ,定 ,一    ,東 ,去
定一東入    ,douk       ,duk     ,獨      ,定 ,一    ,東 ,入
泥一東上    ,noungq     ,nuŋʔ    ,𨑊      ,泥 ,一    ,東 ,上
泥一東去    ,noungh     ,nuŋh    ,齈      ,泥 ,一    ,東 ,去
來一東平    ,loung      ,luŋ     ,籠      ,來 ,一    ,東 ,平
來一東上    ,loungq     ,luŋʔ    ,曨      ,來 ,一    ,東 ,上
來一東去    ,loungh     ,luŋh    ,弄      ,來 ,一    ,東 ,去
來一東入    ,louk       ,luk     ,祿      ,來 ,一    ,東 ,入
見一東平    ,koung      ,kuŋ     ,公      ,見 ,一    ,東 ,平
見一東去    ,koungh     ,kuŋh    ,貢      ,見 ,一    ,東 ,去
見一東入    ,kouk       ,kuk     ,穀      ,見 ,一    ,東 ,入
溪一東平    ,khoung     ,kʰuŋ    ,空      ,溪 ,一    ,東 ,平
溪一東上    ,khoungq    ,kʰuŋʔ   ,孔      ,溪 ,一    ,東 ,上
溪一東去    ,khoungh    ,kʰuŋh   ,控      ,溪 ,一    ,東 ,去
溪一東入    ,khouk      ,kʰuk    ,哭      ,溪 ,一    ,東 ,入
疑一東平    ,ngoung     ,ŋuŋ     ,㟅      ,疑 ,一    ,東 ,平
影一東平    ,qoung      ,ʔuŋ     ,翁      ,影 ,一    ,東 ,平
影一東上    ,qoungq     ,ʔuŋʔ    ,蓊      ,影 ,一    ,東 ,上
影一東去    ,qoungh     ,ʔuŋh    ,瓮      ,影 ,一    ,東 ,去
影一東入    ,qouk       ,ʔuk     ,屋      ,影 ,一    ,東 ,入
曉一東平    ,houng      ,xuŋ     ,烘      ,曉 ,一    ,東 ,平
曉一東上    ,houngq     ,xuŋʔ    ,嗊      ,曉 ,一    ,東 ,上
曉一東去    ,houngh     ,xuŋh    ,烘      ,曉 ,一    ,東 ,去
曉一東入    ,houk       ,xuk     ,嗀      ,曉 ,一    ,東 ,入
匣一東平    ,ghoung     ,ɣuŋ     ,洪      ,匣 ,一    ,東 ,平
匣一東上    ,ghoungq    ,ɣuŋʔ    ,澒      ,匣 ,一    ,東 ,上
匣一東去    ,ghoungh    ,ɣuŋh    ,哄      ,匣 ,一    ,東 ,去
匣一東入    ,ghouk      ,ɣuk     ,縠      ,匣 ,一    ,東 ,入
精一東平    ,tsoung     ,tsuŋ    ,葼      ,精 ,一    ,東 ,平
精一東上    ,tsoungq    ,tsuŋʔ   ,總      ,精 ,一    ,東 ,上
精一東去    ,tsoungh    ,tsuŋh   ,糉      ,精 ,一    ,東 ,去
精一東入    ,tsouk      ,tsuk    ,鏃      ,精 ,一    ,東 ,入
清一東平    ,tshoung    ,tsʰuŋ   ,悤      ,清 ,一    ,東 ,平
清一東去    ,tshoungh   ,tsʰuŋh  ,謥      ,清 ,一    ,東 ,去
清一東入    ,tshouk     ,tsʰuk   ,瘯      ,清 ,一    ,東 ,入
從一東平    ,dzoung     ,dzuŋ    ,叢      ,從 ,一    ,東 ,平
從一東去    ,dzoungh    ,dzuŋh   ,𣀒      ,從 ,一    ,東 ,去
從一東入    ,dzouk      ,dzuk    ,族      ,從 ,一    ,東 ,入
心一東平    ,soung      ,suŋ     ,𣞷      ,心 ,一    ,東 ,平
心一東上    ,soungq     ,suŋʔ    ,㪌      ,心 ,一    ,東 ,上
心一東去    ,soungh     ,suŋh    ,送      ,心 ,一    ,東 ,去
心一東入    ,souk       ,suk     ,速      ,心 ,一    ,東 ,入
幫三東平    ,pung       ,pɨuŋ    ,風      ,幫 ,三    ,東 ,平
幫三東去    ,pungh      ,pɨuŋh   ,諷      ,幫 ,三    ,東 ,去
幫三東入    ,puk        ,pɨuk    ,福      ,幫 ,三    ,東 ,入
滂三東平    ,phung      ,pʰɨuŋ   ,豐      ,滂 ,三    ,東 ,平
滂三東去    ,phungh     ,pʰɨuŋh  ,賵      ,滂 ,三    ,東 ,去
滂三東入    ,phuk       ,pʰɨuk   ,蝮      ,滂 ,三    ,東 ,入
並三東平    ,bung       ,bɨuŋ    ,馮      ,並 ,三    ,東 ,平
並三東去    ,bungh      ,bɨuŋh   ,鳳      ,並 ,三    ,東 ,去
並三東入    ,buk        ,bɨuk    ,伏      ,並 ,三    ,東 ,入
明三東平    ,mung       ,mɨuŋ    ,瞢      ,明 ,三    ,東 ,平
明三東去    ,mungh      ,mɨuŋh   ,㝱      ,明 ,三    ,東 ,去
明三東入    ,muk        ,mɨuk    ,目      ,明 ,三    ,東 ,入
來三東平    ,lung       ,lɨuŋ    ,隆      ,來 ,三    ,東 ,平
來三東入    ,luk        ,lɨuk    ,六      ,來 ,三    ,東 ,入
知三東平    ,trung      ,ʈɨuŋ    ,中      ,知 ,三    ,東 ,平
知三東去    ,trungh     ,ʈɨuŋh   ,中      ,知 ,三    ,東 ,去
知三東入    ,truk       ,ʈɨuk    ,竹      ,知 ,三    ,東 ,入
徹三東平    ,trhung     ,ʈʰɨuŋ   ,忡      ,徹 ,三    ,東 ,平
徹三東入    ,trhuk      ,ʈʰɨuk   ,蓄      ,徹 ,三    ,東 ,入
澄三東平    ,drung      ,ɖɨuŋ    ,蟲      ,澄 ,三    ,東 ,平
澄三東去    ,drungh     ,ɖɨuŋh   ,仲      ,澄 ,三    ,東 ,去
澄三東入    ,druk       ,ɖɨuk    ,逐      ,澄 ,三    ,東 ,入
孃三東入    ,nruk       ,ɳɨuk    ,朒      ,孃 ,三    ,東 ,入
見三東平    ,kung       ,kɨuŋ    ,弓      ,見 ,三    ,東 ,平
見三東入    ,kuk        ,kɨuk    ,菊      ,見 ,三    ,東 ,入
溪三東平    ,khung      ,kʰɨuŋ   ,穹      ,溪 ,三    ,東 ,平
溪三東去    ,khungh     ,kʰɨuŋh  ,焪      ,溪 ,三    ,東 ,去
溪三東入    ,khuk       ,kʰɨuk   ,麴      ,溪 ,三    ,東 ,入
羣三東平    ,gung       ,ɡɨuŋ    ,窮      ,羣 ,三    ,東 ,平
羣三東入    ,guk        ,ɡɨuk    ,驧      ,羣 ,三    ,東 ,入
疑三東入    ,nguk       ,ŋɨuk    ,砡      ,疑 ,三    ,東 ,入
云三東平    ,ung        ,ɨuŋ     ,雄      ,云 ,三    ,東 ,平
云三東入    ,uk         ,ɨuk     ,囿      ,云 ,三    ,東 ,入
影三東入    ,quk        ,ʔɨuk    ,郁      ,影 ,三    ,東 ,入
曉三東去    ,hungh      ,xɨuŋh   ,𧽒      ,曉 ,三    ,東 ,去
曉三東入    ,huk        ,xɨuk    ,蓄      ,曉 ,三    ,東 ,入
精三東入    ,tsuk       ,tsɨuk   ,蹙      ,精 ,三    ,東 ,入
清三東去    ,tshungh    ,tsʰɨuŋh ,趥      ,清 ,三    ,東 ,去
清三東入    ,tshuk      ,tsʰɨuk  ,鼀      ,清 ,三    ,東 ,入
從三東入    ,dzuk       ,dzɨuk   ,𣤶      ,從 ,三    ,東 ,入
心三東平    ,sung       ,sɨuŋ    ,嵩      ,心 ,三    ,東 ,平
心三東入    ,suk        ,sɨuk    ,肅      ,心 ,三    ,東 ,入
莊三東入    ,tsruk      ,tʂɨuk   ,縬      ,莊 ,三    ,東 ,入
初三東入    ,tsrhuk     ,tʂʰɨuk  ,珿      ,初 ,三    ,東 ,入
崇三東平    ,dzrung     ,dʐɨuŋ   ,崇      ,崇 ,三    ,東 ,平
崇三東去    ,dzrungh    ,dʐɨuŋh  ,㓽      ,崇 ,三    ,東 ,去
生三東入    ,sruk       ,ʂɨuk    ,縮      ,生 ,三    ,東 ,入
章三東平    ,tjung      ,tɕɨuŋ   ,終      ,章 ,三    ,東 ,平
章三東去    ,tjungh     ,tɕɨuŋh  ,眾      ,章 ,三    ,東 ,去
章三東入    ,tjuk       ,tɕɨuk   ,粥      ,章 ,三    ,東 ,入
昌三東平    ,tjhung     ,tɕʰɨuŋ  ,充      ,昌 ,三    ,東 ,平
昌三東去    ,tjhungh    ,tɕʰɨuŋh ,銃      ,昌 ,三    ,東 ,去
昌三東入    ,tjhuk      ,tɕʰɨuk  ,俶      ,昌 ,三    ,東 ,入
常三東入    ,djuk       ,dʑɨuk   ,熟      ,常 ,三    ,東 ,入
書三東入    ,sjuk       ,ɕɨuk    ,叔      ,書 ,三    ,東 ,入
日三東平    ,njung      ,ɲɨuŋ    ,戎      ,日 ,三    ,東 ,平
日三東入    ,njuk       ,ɲɨuk    ,肉      ,日 ,三    ,東 ,入
以三東平    ,jung       ,jɨuŋ    ,融      ,以 ,三    ,東 ,平
以三東入    ,juk        ,jɨuk    ,育      ,以 ,三    ,東 ,入
幫一冬入    ,pok        ,pok     ,襮      ,幫 ,一    ,冬 ,入
並一冬入    ,bok        ,bok     ,僕      ,並 ,一    ,冬 ,入
明一冬上    ,mongq      ,moŋʔ    ,𪁪      ,明 ,一    ,冬 ,上
明一冬去    ,mongh      ,moŋh    ,雺      ,明 ,一    ,冬 ,去
明一冬入    ,mok        ,mok     ,瑁      ,明 ,一    ,冬 ,入
端一冬平    ,tong       ,toŋ     ,冬      ,端 ,一    ,冬 ,平
端一冬上    ,tongq      ,toŋʔ    ,湩      ,端 ,一    ,冬 ,上
端一冬入    ,tok        ,tok     ,篤      ,端 ,一    ,冬 ,入
透一冬平    ,thong      ,tʰoŋ    ,炵      ,透 ,一    ,冬 ,平
透一冬去    ,thongh     ,tʰoŋh   ,統      ,透 ,一    ,冬 ,去
定一冬平    ,dong       ,doŋ     ,彤      ,定 ,一    ,冬 ,平
定一冬入    ,dok        ,dok     ,毒      ,定 ,一    ,冬 ,入
泥一冬平    ,nong       ,noŋ     ,農      ,泥 ,一    ,冬 ,平
泥一冬入    ,nok        ,nok     ,褥      ,泥 ,一    ,冬 ,入
來一冬平    ,long       ,loŋ     ,䃧      ,來 ,一    ,冬 ,平
來一冬入    ,lok        ,lok     ,濼      ,來 ,一    ,冬 ,入
見一冬平    ,kong       ,koŋ     ,攻      ,見 ,一    ,冬 ,平
見一冬入    ,kok        ,kok     ,梏      ,見 ,一    ,冬 ,入
溪一冬入    ,khok       ,kʰok    ,酷      ,溪 ,一    ,冬 ,入
疑一冬入    ,ngok       ,ŋok     ,𤛹      ,疑 ,一    ,冬 ,入
影一冬入    ,qok        ,ʔok     ,沃      ,影 ,一    ,冬 ,入
曉一冬入    ,hok        ,xok     ,熇      ,曉 ,一    ,冬 ,入
匣一冬平    ,ghong      ,ɣoŋ     ,䃔      ,匣 ,一    ,冬 ,平
匣一冬去    ,ghongh     ,ɣoŋh    ,䃔      ,匣 ,一    ,冬 ,去
匣一冬入    ,ghok       ,ɣok     ,鵠      ,匣 ,一    ,冬 ,入
精一冬平    ,tsong      ,tsoŋ    ,宗      ,精 ,一    ,冬 ,平
精一冬去    ,tsongh     ,tsoŋh   ,綜      ,精 ,一    ,冬 ,去
精一冬入    ,tsok       ,tsok    ,傶      ,精 ,一    ,冬 ,入
從一冬平    ,dzong      ,dzoŋ    ,賨      ,從 ,一    ,冬 ,平
心一冬平    ,song       ,soŋ     ,鬆      ,心 ,一    ,冬 ,平
心一冬去    ,songh      ,soŋh    ,宋      ,心 ,一    ,冬 ,去
心一冬入    ,sok        ,sok     ,洬      ,心 ,一    ,冬 ,入
幫三鍾平    ,puong      ,pʉoŋ    ,封      ,幫 ,三    ,鍾 ,平
幫三鍾上    ,puongq     ,pʉoŋʔ   ,覂      ,幫 ,三    ,鍾 ,上
幫三鍾去    ,puongh     ,pʉoŋh   ,葑      ,幫 ,三    ,鍾 ,去
幫三鍾入    ,puok       ,pʉok    ,䪁      ,幫 ,三    ,鍾 ,入
滂三鍾平    ,phuong     ,pʰʉoŋ   ,峯      ,滂 ,三    ,鍾 ,平
滂三鍾上    ,phuongq    ,pʰʉoŋʔ  ,捧      ,滂 ,三    ,鍾 ,上
並三鍾平    ,buong      ,bʉoŋ    ,逢      ,並 ,三    ,鍾 ,平
並三鍾上    ,buongq     ,bʉoŋʔ   ,奉      ,並 ,三    ,鍾 ,上
並三鍾去    ,buongh     ,bʉoŋh   ,俸      ,並 ,三    ,鍾 ,去
並三鍾入    ,buok       ,bʉok    ,幞      ,並 ,三    ,鍾 ,入
來三鍾平    ,luong      ,lʉoŋ    ,龍      ,來 ,三    ,鍾 ,平
來三鍾上    ,luongq     ,lʉoŋʔ   ,隴      ,來 ,三    ,鍾 ,上
來三鍾去    ,luongh     ,lʉoŋh   ,贚      ,來 ,三    ,鍾 ,去
來三鍾入    ,luok       ,lʉok    ,錄      ,來 ,三    ,鍾 ,入
知三鍾上    ,truongq    ,ʈʉoŋʔ   ,冢      ,知 ,三    ,鍾 ,上
知三鍾去    ,truongh    ,ʈʉoŋh   ,湩      ,知 ,三    ,鍾 ,去
知三鍾入    ,truok      ,ʈʉok    ,瘃      ,知 ,三    ,鍾 ,入
徹三鍾平    ,trhuong    ,ʈʰʉoŋ   ,蹱      ,徹 ,三    ,鍾 ,平
徹三鍾上    ,trhuongq   ,ʈʰʉoŋʔ  ,寵      ,徹 ,三    ,鍾 ,上
徹三鍾去    ,trhuongh   ,ʈʰʉoŋh  ,蹱      ,徹 ,三    ,鍾 ,去
徹三鍾入    ,trhuok     ,ʈʰʉok   ,梀      ,徹 ,三    ,鍾 ,入
澄三鍾平    ,druong     ,ɖʉoŋ    ,重      ,澄 ,三    ,鍾 ,平
澄三鍾上    ,druongq    ,ɖʉoŋʔ   ,重      ,澄 ,三    ,鍾 ,上
澄三鍾去    ,druongh    ,ɖʉoŋh   ,重      ,澄 ,三    ,鍾 ,去
澄三鍾入    ,druok      ,ɖʉok    ,躅      ,澄 ,三    ,鍾 ,入
孃三鍾平    ,nruong     ,ɳʉoŋ    ,醲      ,孃 ,三    ,鍾 ,平
孃三鍾去    ,nruongh    ,ɳʉoŋh   ,𢫨      ,孃 ,三    ,鍾 ,去
見三鍾平    ,kuong      ,kʉoŋ    ,恭      ,見 ,三    ,鍾 ,平
見三鍾上    ,kuongq     ,kʉoŋʔ   ,拱      ,見 ,三    ,鍾 ,上
見三鍾去    ,kuongh     ,kʉoŋh   ,供      ,見 ,三    ,鍾 ,去
見三鍾入    ,kuok       ,kʉok    ,輂      ,見 ,三    ,鍾 ,入
溪三鍾平    ,khuong     ,kʰʉoŋ   ,銎      ,溪 ,三    ,鍾 ,平
溪三鍾上    ,khuongq    ,kʰʉoŋʔ  ,恐      ,溪 ,三    ,鍾 ,上
溪三鍾去    ,khuongh    ,kʰʉoŋh  ,恐      ,溪 ,三    ,鍾 ,去
溪三鍾入    ,khuok      ,kʰʉok   ,曲      ,溪 ,三    ,鍾 ,入
羣三鍾平    ,guong      ,ɡʉoŋ    ,蛩      ,羣 ,三    ,鍾 ,平
羣三鍾上    ,guongq     ,ɡʉoŋʔ   ,䅃      ,羣 ,三    ,鍾 ,上
羣三鍾去    ,guongh     ,ɡʉoŋh   ,共      ,羣 ,三    ,鍾 ,去
羣三鍾入    ,guok       ,ɡʉok    ,局      ,羣 ,三    ,鍾 ,入
疑三鍾平    ,nguong     ,ŋʉoŋ    ,顒      ,疑 ,三    ,鍾 ,平
疑三鍾入    ,nguok      ,ŋʉok    ,玉      ,疑 ,三    ,鍾 ,入
影三鍾平    ,quong      ,ʔʉoŋ    ,邕      ,影 ,三    ,鍾 ,平
影三鍾上    ,quongq     ,ʔʉoŋʔ   ,擁      ,影 ,三    ,鍾 ,上
影三鍾去    ,quongh     ,ʔʉoŋh   ,雍      ,影 ,三    ,鍾 ,去
曉三鍾平    ,huong      ,xʉoŋ    ,胷      ,曉 ,三    ,鍾 ,平
曉三鍾上    ,huongq     ,xʉoŋʔ   ,洶      ,曉 ,三    ,鍾 ,上
曉三鍾入    ,huok       ,xʉok    ,旭      ,曉 ,三    ,鍾 ,入
精三鍾平    ,tsuong     ,tsʉoŋ   ,縱      ,精 ,三    ,鍾 ,平
精三鍾上    ,tsuongq    ,tsʉoŋʔ  ,䙕      ,精 ,三    ,鍾 ,上
精三鍾去    ,tsuongh    ,tsʉoŋh  ,縱      ,精 ,三    ,鍾 ,去
精三鍾入    ,tsuok      ,tsʉok   ,足      ,精 ,三    ,鍾 ,入
清三鍾平    ,tshuong    ,tsʰʉoŋ  ,樅      ,清 ,三    ,鍾 ,平
清三鍾上    ,tshuongq   ,tsʰʉoŋʔ ,幒      ,清 ,三    ,鍾 ,上
清三鍾入    ,tshuok     ,tsʰʉok  ,促      ,清 ,三    ,鍾 ,入
從三鍾平    ,dzuong     ,dzʉoŋ   ,從      ,從 ,三    ,鍾 ,平
從三鍾去    ,dzuongh    ,dzʉoŋh  ,從      ,從 ,三    ,鍾 ,去
心三鍾平    ,suong      ,sʉoŋ    ,蜙      ,心 ,三    ,鍾 ,平
心三鍾上    ,suongq     ,sʉoŋʔ   ,悚      ,心 ,三    ,鍾 ,上
心三鍾入    ,suok       ,sʉok    ,粟      ,心 ,三    ,鍾 ,入
邪三鍾平    ,zuong      ,zʉoŋ    ,松      ,邪 ,三    ,鍾 ,平
邪三鍾去    ,zuongh     ,zʉoŋh   ,頌      ,邪 ,三    ,鍾 ,去
邪三鍾入    ,zuok       ,zʉok    ,續      ,邪 ,三    ,鍾 ,入
章三鍾平    ,tjuong     ,tɕʉoŋ   ,鍾      ,章 ,三    ,鍾 ,平
章三鍾上    ,tjuongq    ,tɕʉoŋʔ  ,腫      ,章 ,三    ,鍾 ,上
章三鍾去    ,tjuongh    ,tɕʉoŋh  ,種      ,章 ,三    ,鍾 ,去
章三鍾入    ,tjuok      ,tɕʉok   ,燭      ,章 ,三    ,鍾 ,入
昌三鍾平    ,tjhuong    ,tɕʰʉoŋ  ,𧘂      ,昌 ,三    ,鍾 ,平
昌三鍾上    ,tjhuongq   ,tɕʰʉoŋʔ ,𨿿      ,昌 ,三    ,鍾 ,上
昌三鍾入    ,tjhuok     ,tɕʰʉok  ,觸      ,昌 ,三    ,鍾 ,入
常三鍾平    ,djuong     ,dʑʉoŋ   ,鱅      ,常 ,三    ,鍾 ,平
常三鍾上    ,djuongq    ,dʑʉoŋʔ  ,尰      ,常 ,三    ,鍾 ,上
常三鍾入    ,djuok      ,dʑʉok   ,蜀      ,常 ,三    ,鍾 ,入
書三鍾平    ,sjuong     ,ɕʉoŋ    ,舂      ,書 ,三    ,鍾 ,平
書三鍾入    ,sjuok      ,ɕʉok    ,束      ,書 ,三    ,鍾 ,入
船三鍾入    ,zjuok      ,ʑʉok    ,贖      ,船 ,三    ,鍾 ,入
日三鍾平    ,njuong     ,ɲʉoŋ    ,茸      ,日 ,三    ,鍾 ,平
日三鍾上    ,njuongq    ,ɲʉoŋʔ   ,宂      ,日 ,三    ,鍾 ,上
日三鍾去    ,njuongh    ,ɲʉoŋh   ,䩸      ,日 ,三    ,鍾 ,去
日三鍾入    ,njuok      ,ɲʉok    ,辱      ,日 ,三    ,鍾 ,入
以三鍾平    ,juong      ,jʉoŋ    ,容      ,以 ,三    ,鍾 ,平
以三鍾上    ,juongq     ,jʉoŋʔ   ,勇      ,以 ,三    ,鍾 ,上
以三鍾去    ,juongh     ,jʉoŋh   ,用      ,以 ,三    ,鍾 ,去
以三鍾入    ,juok       ,jʉok    ,欲      ,以 ,三    ,鍾 ,入
幫二江平    ,poeung     ,pɔŋ     ,邦      ,幫 ,二    ,江 ,平
幫二江上    ,poeungq    ,pɔŋʔ    ,𦂌      ,幫 ,二    ,江 ,上
幫二江入    ,poeuk      ,pɔk     ,剝      ,幫 ,二    ,江 ,入
滂二江平    ,phoeung    ,pʰɔŋ    ,胮      ,滂 ,二    ,江 ,平
滂二江去    ,phoeungh   ,pʰɔŋh   ,肨      ,滂 ,二    ,江 ,去
滂二江入    ,phoeuk     ,pʰɔk    ,璞      ,滂 ,二    ,江 ,入
並二江平    ,boeung     ,bɔŋ     ,龐      ,並 ,二    ,江 ,平
並二江上    ,boeungq    ,bɔŋʔ    ,㭋      ,並 ,二    ,江 ,上
並二江入    ,boeuk      ,bɔk     ,雹      ,並 ,二    ,江 ,入
明二江平    ,moeung     ,mɔŋ     ,厖      ,明 ,二    ,江 ,平
明二江上    ,moeungq    ,mɔŋʔ    ,𠈵      ,明 ,二    ,江 ,上
明二江入    ,moeuk      ,mɔk     ,邈      ,明 ,二    ,江 ,入
來二江平    ,loeung     ,lɔŋ     ,瀧      ,來 ,二    ,江 ,平
來二江入    ,loeuk      ,lɔk     ,犖      ,來 ,二    ,江 ,入
知二江平    ,troeung    ,ʈɔŋ     ,樁      ,知 ,二    ,江 ,平
知二江去    ,troeungh   ,ʈɔŋh    ,戇      ,知 ,二    ,江 ,去
知二江入    ,troeuk     ,ʈɔk     ,斲      ,知 ,二    ,江 ,入
徹二江平    ,trhoeung   ,ʈʰɔŋ    ,憃      ,徹 ,二    ,江 ,平
徹二江去    ,trhoeungh  ,ʈʰɔŋh   ,𥈄      ,徹 ,二    ,江 ,去
徹二江入    ,trhoeuk    ,ʈʰɔk    ,逴      ,徹 ,二    ,江 ,入
澄二江平    ,droeung    ,ɖɔŋ     ,幢      ,澄 ,二    ,江 ,平
澄二江去    ,droeungh   ,ɖɔŋh    ,䡴      ,澄 ,二    ,江 ,去
澄二江入    ,droeuk     ,ɖɔk     ,濁      ,澄 ,二    ,江 ,入
孃二江平    ,nroeung    ,ɳɔŋ     ,𦗳      ,孃 ,二    ,江 ,平
孃二江入    ,nroeuk     ,ɳɔk     ,搦      ,孃 ,二    ,江 ,入
見二江平    ,koeung     ,kɔŋ     ,江      ,見 ,二    ,江 ,平
見二江上    ,koeungq    ,kɔŋʔ    ,講      ,見 ,二    ,江 ,上
見二江去    ,koeungh    ,kɔŋh    ,絳      ,見 ,二    ,江 ,去
見二江入    ,koeuk      ,kɔk     ,覺      ,見 ,二    ,江 ,入
溪二江平    ,khoeung    ,kʰɔŋ    ,腔      ,溪 ,二    ,江 ,平
溪二江入    ,khoeuk     ,kʰɔk    ,㱿      ,溪 ,二    ,江 ,入
疑二江平    ,ngoeung    ,ŋɔŋ     ,㟅      ,疑 ,二    ,江 ,平
疑二江入    ,ngoeuk     ,ŋɔk     ,嶽      ,疑 ,二    ,江 ,入
影二江平    ,qoeung     ,ʔɔŋ     ,胦      ,影 ,二    ,江 ,平
影二江上    ,qoeungq    ,ʔɔŋʔ    ,慃      ,影 ,二    ,江 ,上
影二江入    ,qoeuk      ,ʔɔk     ,渥      ,影 ,二    ,江 ,入
曉二江平    ,hoeung     ,xɔŋ     ,肛      ,曉 ,二    ,江 ,平
曉二江上    ,hoeungq    ,xɔŋʔ    ,傋      ,曉 ,二    ,江 ,上
曉二江入    ,hoeuk      ,xɔk     ,㕰      ,曉 ,二    ,江 ,入
匣二江平    ,ghoeung    ,ɣɔŋ     ,栙      ,匣 ,二    ,江 ,平
匣二江上    ,ghoeungq   ,ɣɔŋʔ    ,項      ,匣 ,二    ,江 ,上
匣二江去    ,ghoeungh   ,ɣɔŋh    ,巷      ,匣 ,二    ,江 ,去
匣二江入    ,ghoeuk     ,ɣɔk     ,學      ,匣 ,二    ,江 ,入
莊二江入    ,tsroeuk    ,tʂɔk    ,捉      ,莊 ,二    ,江 ,入
初二江平    ,tsrhoeung  ,tʂʰɔŋ   ,囪      ,初 ,二    ,江 ,平
初二江去    ,tsrhoeungh ,tʂʰɔŋh  ,䎫      ,初 ,二    ,江 ,去
初二江入    ,tsrhoeuk   ,tʂʰɔk   ,娖      ,初 ,二    ,江 ,入
崇二江平    ,dzroeung   ,dʐɔŋ    ,淙      ,崇 ,二    ,江 ,平
崇二江去    ,dzroeungh  ,dʐɔŋh   ,漴      ,崇 ,二    ,江 ,去
崇二江入    ,dzroeuk    ,dʐɔk    ,浞      ,崇 ,二    ,江 ,入
生二江平    ,sroeung    ,ʂɔŋ     ,雙      ,生 ,二    ,江 ,平
生二江去    ,sroeungh   ,ʂɔŋh    ,淙      ,生 ,二    ,江 ,去
生二江入    ,sroeuk     ,ʂɔk     ,朔      ,生 ,二    ,江 ,入
幫三A支平   ,pie        ,pie     ,卑      ,幫 ,三A   ,支 ,平
幫三A支上   ,pieq       ,pieʔ    ,𢔌      ,幫 ,三A   ,支 ,上
幫三A支去   ,pieh       ,pieh    ,臂      ,幫 ,三A   ,支 ,去
滂三A支平   ,phie       ,pʰie    ,𤿎      ,滂 ,三A   ,支 ,平
滂三A支上   ,phieq      ,pʰieʔ   ,諀      ,滂 ,三A   ,支 ,上
滂三A支去   ,phieh      ,pʰieh   ,譬      ,滂 ,三A   ,支 ,去
並三A支平   ,bie        ,bie     ,陴      ,並 ,三A   ,支 ,平
並三A支上   ,bieq       ,bieʔ    ,婢      ,並 ,三A   ,支 ,上
並三A支去   ,bieh       ,bieh    ,避      ,並 ,三A   ,支 ,去
明三A支平   ,mie        ,mie     ,彌      ,明 ,三A   ,支 ,平
明三A支上   ,mieq       ,mieʔ    ,渳      ,明 ,三A   ,支 ,上
幫三B支平   ,pye        ,pɨe     ,陂      ,幫 ,三B   ,支 ,平
幫三B支上   ,pyeq       ,pɨeʔ    ,彼      ,幫 ,三B   ,支 ,上
幫三B支去   ,pyeh       ,pɨeh    ,賁      ,幫 ,三B   ,支 ,去
滂三B支平   ,phye       ,pʰɨe    ,鈹      ,滂 ,三B   ,支 ,平
滂三B支上   ,phyeq      ,pʰɨeʔ   ,㱟      ,滂 ,三B   ,支 ,上
滂三B支去   ,phyeh      ,pʰɨeh   ,帔      ,滂 ,三B   ,支 ,去
並三B支平   ,bye        ,bɨe     ,皮      ,並 ,三B   ,支 ,平
並三B支上   ,byeq       ,bɨeʔ    ,被      ,並 ,三B   ,支 ,上
並三B支去   ,byeh       ,bɨeh    ,髲      ,並 ,三B   ,支 ,去
明三B支平   ,mye        ,mɨe     ,糜      ,明 ,三B   ,支 ,平
明三B支上   ,myeq       ,mɨeʔ    ,靡      ,明 ,三B   ,支 ,上
來開三支平  ,lie        ,lie     ,離      ,來 ,開三  ,支 ,平
來開三支上  ,lieq       ,lieʔ    ,邐      ,來 ,開三  ,支 ,上
來開三支去  ,lieh       ,lieh    ,詈      ,來 ,開三  ,支 ,去
知開三支平  ,trie       ,ʈie     ,知      ,知 ,開三  ,支 ,平
知開三支上  ,trieq      ,ʈieʔ    ,㨖      ,知 ,開三  ,支 ,上
